0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 30 31 32 33 34 35 36 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 30 32 33 34 35 36 42 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 30 31 32 34 35 36 40 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 30 32 34 35 36 40 42 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 28 29 31 32 33 34 35 36 43 46 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 29 31 32 33 34 35 36 43 45 46 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 28 29 32 33 34 35 36 42 43 46 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 28 29 31 32 34 35 36 40 43 46 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 30 31 32 33 34 36 38 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 30 32 33 34 36 38 42 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 30 31 32 34 36 38 40 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 30 32 34 36 38 40 42 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 28 29 31 32 33 34 36 38 43 46 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 28 29 32 33 34 36 38 42 43 46 48 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 36 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 27 29 30 31 32 33 34 35 36 45 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 27 29 30 31 32 34 35 36 40 45 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 21 22 23 25 26 27 28 29 30 32 33 35 36 39 42 49 54 57
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 21 22 23 25 26 27 28 29 30 32 35 36 39 40 42 49 54 57
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 21 22 25 26 27 28 29 30 32 33 35 36 39 42 49 50 54 57
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 28 29 30 31 32 33 34 35 36 46 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 29 30 31 32 33 34 35 36 45 46 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 19 20 21 22 23 25 26 28 29 30 31 32 33 35 36 39 46 49 54 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 19 20 21 22 23 25 26 29 30 31 32 33 35 36 39 45 46 49 54 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 36 38 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 19 20 21 22 23 25 26 27 29 30 31 32 33 34 36 38 45 49 54 60
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 27 28 29 30 31 32 34 36 38 40 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 26 27 28 30 32 33 36 38 39 42 44 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 19 20 21 22 23 25 26 28 29 30 31 32 33 36 38 39 46 49 54 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 19 20 21 22 23 25 26 28 29 30 31 32 36 38 39 40 46 49 54 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 22 23 25 26 27 30 31 33 34 36 38 41 44 45 49 52 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 26 28 29 30 31 32 33 34 35 36 46 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 26 28 29 30 31 32 34 36 38 40 46 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 33 34 35 36 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 29 30 31 32 33 34 35 36 45 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 29 30 31 32 34 35 36 40 45 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 33 35 36 39 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 29 30 31 32 33 35 36 39 45 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 32 33 35 36 39 42 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 29 30 31 32 35 36 39 40 45 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 32 35 36 39 40 42 47 49 54
0 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 33 34 35 36 47 49 54 63
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 33 34 36 38 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 29 30 31 32 33 34 36 38 45 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 30 31 32 33 34 36 38 44 45 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 34 36 38 40 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 33 36 38 39 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 29 30 31 32 33 36 38 39 45 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 30 31 32 33 36 38 39 44 45 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 32 33 36 38 39 42 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 30 32 33 36 38 39 42 44 47 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 36 38 39 40 47 49 54
0 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 33 34 36 38 47 49 54 63
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 27 28 29 30 31 32 33 34 35 36 47 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 27 29 30 31 32 33 34 35 36 45 47 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 27 29 30 31 32 34 35 36 40 45 47 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 27 28 29 30 31 32 33 34 36 38 47 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 27 29 30 31 32 33 34 36 38 45 47 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 27 30 31 32 33 34 36 38 44 45 47 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 27 28 29 30 31 32 34 36 38 40 47 48 49 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 36 49 54 59
0 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 22 23 25 26 28 29 30 31 32 33 34 35 36 46 49 54 59
0 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 33 34 35 36 47 49 54 59
0 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 22 23 25 27 28 29 30 31 32 33 34 36 38 47 49 54 59
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 25 26 27 28 29 30 31 32 33 34 35 36 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 25 26 27 28 29 30 31 32 34 35 36 40 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 25 26 28 29 30 31 32 33 34 35 36 46 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 25 26 28 29 30 31 32 34 35 36 40 46 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 25 26 27 28 29 30 31 32 33 34 36 38 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 25 26 27 28 29 30 31 32 34 36 38 40 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 25 26 28 29 30 31 32 33 34 36 38 46 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 29 30 31 32 33 34 35 36 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 29 30 31 32 33 34 35 36 45 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 30 31 32 33 34 35 36 44 45 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 29 30 32 33 34 35 36 42 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 29 30 31 32 34 35 36 40 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 29 30 31 32 34 35 36 40 45 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 29 30 32 34 35 36 40 42 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 28 29 30 31 32 33 34 35 36 46 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 28 29 31 32 33 34 35 36 43 46 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 29 30 31 32 33 34 36 38 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 29 30 32 33 34 36 38 42 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 30 32 33 34 36 38 42 44 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 29 30 31 32 34 36 38 40 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 27 28 29 30 32 34 36 38 40 42 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 26 28 29 30 31 32 33 34 36 38 46 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 27 28 29 30 31 32 33 34 35 36 47 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 27 28 29 30 32 33 34 35 36 42 47 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 27 28 29 30 31 32 33 34 36 38 47 48 49 51 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 23 25 26 27 28 29 30 31 32 33 34 35 36 49 51 54 59
0 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 23 25 26 27 28 29 30 31 32 33 34 36 38 49 51 54 59
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 32 33 34 35 37 42
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 32 33 34 35 37 42 44 45
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 32 34 35 37 40 42
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 37 50 64
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 34 35 37 50 55 64
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 28 29 30 31 33 34 35 37 41 50 53 64
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 29 30 31 33 34 35 37 41 45 50 53 64
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 34 35 37 40 50 64
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 29 30 31 32 34 35 37 40 45 50 64
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 31 32 34 35 37 40 50 55 64
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 28 29 30 31 34 35 37 40 41 50 53 64
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 29 30 31 32 33 35 37 39 45 50
0 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 24 25 26 27 29 30 31 32 33 35 37 39 45 50 60
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 35 37 39 50 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 35 37 39 50 55 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 30 31 32 33 35 37 39 44 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 30 31 32 33 35 37 39 44 45 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 35 37 39 42 50 56
0 1 2 3 4 5 6 7 8 9 11 12 13 14 15 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 35 37 39 42 50 56 65
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 32 33 35 37 39 42 50 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 24 25 26 27 28 29 30 32 33 35 37 39 42 50 55 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 30 32 33 35 37 39 42 44 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 30 32 33 35 37 39 42 44 45 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 24 25 26 27 28 30 32 33 35 37 39 42 44 50 55 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 28 29 30 31 33 35 37 39 41 50 53
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 20 21 22 24 25 26 27 28 29 30 31 33 35 37 39 41 50 53 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 29 30 31 33 35 37 39 41 45 50 53
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 20 21 22 24 25 26 27 29 30 31 33 35 37 39 41 45 50 53 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 20 21 22 24 25 26 27 28 29 30 31 33 35 37 39 41 50 53 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 20 21 22 24 25 26 27 28 29 30 33 35 37 39 41 42 50 53 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 31 32 35 37 39 40 50 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 32 35 37 39 40 42 50 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 24 25 26 27 28 29 30 32 35 37 39 40 42 50 55 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 28 29 30 31 35 37 39 40 41 50 53
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 20 21 22 24 25 26 27 28 29 30 31 35 37 39 40 41 50 53 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 29 30 31 35 37 39 40 41 45 50 53
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 20 21 22 24 25 26 27 28 29 30 31 35 37 39 40 41 50 53 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 29 30 31 32 33 35 37 39 45 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 35 37 39 55 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 30 31 32 33 35 37 39 44 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 29 30 31 32 35 37 39 40 45 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 30 31 32 35 37 39 40 44 45 62
0 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 21 22 24 25 26 27 28 29 30 31 32 33 34 35 37 50 62 64
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 25 26 27 29 30 31 32 33 35 37 39 45 50 62
0 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 21 22 24 25 26 27 29 30 31 32 33 35 37 39 45 50 60 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 21 22 24 25 26 27 29 30 31 32 33 35 37 39 45 50 56 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 24 25 26 27 28 29 30 31 32 33 35 37 39 50 55 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 21 22 24 25 26 27 29 30 31 33 35 37 39 41 45 50 53 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 32 33 34 35 37 42 43 44 45 46
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 28 29 31 32 33 35 37 39 43 46 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 28 29 31 32 33 35 37 39 43 46 50 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 29 31 32 33 35 37 39 43 45 46 50 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 28 31 32 33 35 37 39 43 44 46 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 28 31 32 33 35 37 39 43 44 46 50 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 31 32 33 35 37 39 43 44 45 46 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 31 32 33 35 37 39 43 44 45 46 50 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 28 29 30 32 33 35 37 39 42 46 50 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 24 25 26 28 29 30 32 33 35 37 39 42 46 50 55 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 28 32 33 35 37 39 42 43 44 46 50 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 32 33 35 37 39 42 43 44 45 46 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 28 32 33 35 37 39 42 43 44 46 50 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 28 29 31 32 35 37 39 40 43 46 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 28 29 31 32 35 37 39 40 43 46 50 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 29 31 32 35 37 39 40 43 45 46 50 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 31 32 35 37 39 40 43 44 45 46 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 32 35 37 39 40 42 43 44 45 46 50
0 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 32 33 35 37 39 42 50 55 69
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 30 33 34 35 37 41 42 44 45 52
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 28 30 31 33 35 37 39 41 44 50 52
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 30 31 33 35 37 39 41 44 45 50 52
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 22 24 25 26 27 28 30 31 33 35 37 39 41 44 50 52 53
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 28 30 33 35 37 39 41 42 44 50 52
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 30 33 35 37 39 41 42 44 45 50 52
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 22 24 25 26 27 28 30 33 35 37 39 41 42 44 50 52 53
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 22 23 24 25 26 27 30 31 33 35 37 39 41 44 45 52 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 22 23 24 25 26 27 30 31 35 37 39 40 41 44 45 52 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 33 34 35 37 41 42 43 44 45 46 52
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 28 31 33 35 37 39 41 43 44 46 50 52
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 28 33 35 37 39 41 42 43 44 46 50 52
0 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 37 39 55 63
0 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 32 33 35 37 39 42 50 63
0 1 2 3 4 5 6 7 8 9 10 12 13 14 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 35 37 39 58 62 63
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 32 33 34 37 38 42
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 32 33 34 37 38 42 44 45
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 32 34 37 38 40 42
0 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 32 34 37 38 40 42 43 44 45 68
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 32 33 37 38 39 42 50 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 24 25 26 27 28 29 30 32 33 37 38 39 42 50 55 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 30 32 33 37 38 39 42 44 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 30 32 33 37 38 39 42 44 45 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 24 25 26 27 28 30 32 33 37 38 39 42 44 50 55 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 24 25 26 27 28 30 33 37 38 39 41 42 44 50 53
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 24 25 26 27 28 29 30 32 37 38 39 40 42 50 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 24 25 26 27 28 29 30 32 37 38 39 40 42 50 55 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 18 19 20 21 22 24 25 26 27 28 29 30 32 33 37 38 39 42 50 55 58
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 24 25 26 27 28 30 32 33 37 38 39 42 44 50 58
0 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 26 28 29 32 33 34 37 38 42 43 46 60
