1 2 3 4 5 6 7
8 9 5 4 16 13 27
8 9 5 4 16 15 27
8 9 5 4 16 17 27
8 9 5 9 8 2 27
8 9 5 9 8 6 27
8 9 5 9 10 2 27
8 9 5 9 12 2 27
8 9 5 9 12 6 27
8 9 5 9 16 4 27
8 9 5 9 16 9 27
8 9 5 9 16 11 27
8 9 5 9 16 13 27
8 9 5 9 16 15 27
8 9 5 11 10 2 27
8 9 5 11 12 2 27
8 9 5 11 12 4 27
8 9 5 11 14 2 27
8 9 5 13 10 2 27
8 9 5 13 12 2 27
8 9 5 13 14 2 27
8 9 5 13 16 4 27
8 9 5 13 16 9 27
8 9 5 13 16 11 27
8 9 5 13 16 13 27
8 9 5 13 16 15 27
8 9 5 15 10 2 27
8 9 5 15 12 2 27
8 9 5 15 14 2 27
8 9 5 15 16 4 27
8 9 5 15 16 9 27
8 9 5 15 16 11 27
8 9 5 15 16 13 27
8 9 5 15 16 15 27
8 9 5 17 10 2 27
8 9 5 17 12 2 27
8 9 5 17 14 2 27
8 9 5 17 16 4 27
8 9 5 17 16 9 27
8 9 5 17 16 11 27
8 9 5 17 16 13 27
8 9 5 17 16 15 27
8 9 8 2 12 2 27
8 9 8 2 14 2 27
8 9 8 2 16 4 27
8 9 8 2 16 9 27
8 9 8 2 16 11 27
8 9 8 2 16 13 27
8 9 8 2 16 15 27
8 9 8 2 16 17 27
8 9 8 6 16 4 27
8 9 8 6 16 9 27
8 9 8 6 16 11 27
8 9 8 6 16 13 27
8 9 8 6 16 15 27
8 9 8 6 16 17 27
8 9 8 4 16 4 27
8 9 8 4 16 9 27
8 9 8 4 16 11 27
8 9 8 4 16 13 27
8 9 8 4 16 15 27
8 9 8 4 16 17 27
8 9 8 11 5 2 27
8 9 8 11 5 6 27
8 9 8 11 8 2 27
8 9 8 11 10 2 27
8 9 8 11 12 2 27
8 9 8 11 12 4 27
8 9 8 11 14 2 27
8 9 8 11 16 11 27
8 9 8 11 16 13 27
8 9 8 11 16 15 27
8 9 8 13 5 2 27
8 9 8 13 5 6 27
8 9 8 13 8 2 27
8 9 8 13 10 2 27
8 9 8 13 12 2 27
8 9 8 13 14 2 27
8 9 8 13 16 4 27
8 9 8 13 16 9 27
8 9 8 13 16 11 27
8 9 8 13 16 13 27
8 9 8 13 16 15 27
8 9 8 15 5 2 27
8 9 8 15 5 6 27
8 9 8 15 8 2 27
8 9 8 15 10 2 27
8 9 8 15 12 2 27
8 9 8 15 14 2 27
8 9 8 15 16 4 27
8 9 8 15 16 9 27
8 9 8 15 16 11 27
8 9 8 15 16 13 27
8 9 8 15 16 15 27
8 9 8 17 5 2 27
8 9 8 17 5 6 27
8 9 8 17 8 2 27
8 9 8 17 10 2 27
8 9 8 17 12 2 27
8 9 8 17 14 2 27
8 9 8 17 16 4 27
8 9 8 17 16 9 27
8 9 8 17 16 11 27
8 9 8 17 16 13 27
8 9 8 17 16 15 27
8 9 10 2 5 2 27
8 9 10 2 5 6 27
8 9 10 2 14 6 27
8 9 10 2 16 6 27
8 9 10 2 16 13 27
8 9 10 2 16 15 27
8 9 10 2 16 17 27
8 9 10 6 14 6 27
8 9 10 6 16 13 27
8 9 10 6 16 15 27
8 9 10 6 16 17 27
8 9 10 4 5 2 27
8 9 10 4 5 6 27
8 9 10 4 8 2 27
8 9 10 4 10 2 27
8 9 10 4 10 6 27
8 9 10 4 16 4 27
8 9 10 4 16 9 27
8 9 10 4 16 11 27
8 9 10 4 16 13 27
8 9 10 4 16 15 27
8 9 10 4 16 17 27
8 9 10 9 16 9 27
8 9 10 9 16 11 27
8 9 10 9 16 13 27
8 9 10 9 16 15 27
8 9 10 9 16 17 27
8 9 10 11 10 6 27
8 9 10 11 12 6 27
8 9 10 11 12 9 27
8 9 10 11 12 13 27
8 9 10 11 14 6 27
8 9 10 11 14 13 27
8 9 10 11 14 15 27
8 9 10 11 16 11 27
8 9 10 11 16 13 27
8 9 10 11 16 15 27
8 9 10 11 16 17 27
8 9 10 13 10 6 27
8 9 10 13 12 6 27
8 9 10 13 14 6 27
8 9 10 13 16 4 27
8 9 10 13 16 9 27
8 9 10 13 16 11 27
8 9 10 13 16 13 27
8 9 10 15 10 6 27
8 9 10 15 12 6 27
8 9 10 15 14 6 27
8 9 10 15 16 4 27
8 9 10 15 16 15 27
8 9 10 17 10 6 27
8 9 10 17 12 6 27
8 9 10 17 14 6 27
8 9 10 17 16 4 27
8 9 10 17 16 15 27
8 9 12 2 12 4 27
8 9 12 2 12 9 27
8 9 12 2 14 4 27
8 9 12 2 14 9 27
8 9 12 2 14 11 27
8 9 12 2 14 13 27
8 9 12 2 16 4 27
8 9 12 2 16 9 27
8 9 12 2 16 11 27
8 9 12 2 16 13 27
8 9 12 2 16 15 27
8 9 12 2 16 17 27
8 9 12 6 14 11 27
8 9 12 6 14 13 27
8 9 12 6 16 11 27
8 9 12 6 16 13 27
8 9 12 6 16 15 27
8 9 12 6 16 17 27
8 9 12 4 14 13 27
8 9 12 4 16 13 27
8 9 12 4 16 15 27
8 9 12 4 16 17 27
8 9 12 9 14 13 27
8 9 12 9 14 15 27
8 9 12 9 16 9 27
8 9 12 9 16 11 27
8 9 12 9 16 13 27
8 9 12 9 16 15 27
8 9 12 9 16 17 27
8 9 12 11 12 4 27
8 9 12 11 14 4 27
8 9 12 11 16 4 27
8 9 12 11 16 9 27
8 9 12 11 16 11 27
8 9 12 13 12 4 27
8 9 12 13 14 4 27
8 9 12 13 16 4 27
8 9 12 15 12 4 27
8 9 12 15 12 9 27
8 9 12 15 14 4 27
8 9 12 15 14 9 27
8 9 12 15 16 4 27
8 9 12 15 16 9 27
8 9 12 17 12 4 27
8 9 12 17 12 9 27
8 9 12 17 14 4 27
8 9 12 17 14 9 27
8 9 12 17 14 11 27
8 9 12 17 14 13 27
8 9 12 17 16 4 27
8 9 12 17 16 9 27
8 9 12 17 16 11 27
8 9 12 17 16 13 27
8 9 12 17 16 15 27
8 9 14 2 8 2 27
8 9 14 2 8 6 27
8 9 14 4 8 2 27
8 9 14 4 8 6 27
8 9 14 4 10 2 27
8 9 14 4 12 2 27
8 9 14 9 10 6 27
8 9 14 9 12 6 27
8 9 14 9 14 6 27
8 9 16 2 8 2 27
8 9 16 2 8 6 27
8 9 16 2 16 15 27
8 9 16 2 16 17 27
8 9 16 6 16 15 27
8 9 16 6 16 17 27
8 9 16 4 8 2 27
8 9 16 4 8 6 27
8 9 16 4 10 2 27
8 9 16 4 12 2 27
8 9 16 4 12 6 27
8 9 16 4 16 13 27
8 9 16 4 16 15 27
8 9 16 4 16 17 27
8 9 16 9 10 2 27
8 9 16 9 10 6 27
8 9 16 9 12 2 27
8 9 16 9 12 6 27
8 9 16 9 12 4 27
8 9 16 9 14 2 27
8 9 16 9 14 6 27
8 9 16 9 16 6 27
8 9 16 9 16 17 27
8 9 16 11 10 2 27
8 9 16 11 12 2 27
8 9 16 11 14 2 27
8 9 16 11 16 17 27
8 9 16 13 10 2 27
8 9 16 13 12 2 27
8 9 16 13 14 2 27
8 9 16 13 16 6 27
8 9 16 13 16 4 27
8 9 16 13 16 17 27
8 9 16 15 10 2 27
8 9 16 15 12 2 27
8 9 16 15 14 2 27
8 9 16 15 16 6 27
8 9 16 17 10 2 27
8 9 16 17 12 2 27
8 9 16 17 14 2 27
8 9 16 17 16 6 27
1 2 1 4 10 2 28
1 2 1 4 12 2 28
1 2 1 4 12 6 28
1 2 1 9 16 2 28
1 2 1 11 16 2 28
1 2 1 13 16 2 28
1 2 1 15 16 2 28
1 2 1 17 16 2 28
1 2 3 2 16 2 28
1 2 3 4 5 2 28
1 2 3 4 8 2 28
1 2 3 4 8 6 28
1 2 3 4 10 2 28
1 2 3 4 12 2 28
1 2 3 4 12 6 28
1 2 3 9 16 2 28
1 2 3 11 16 2 28
1 2 3 13 16 2 28
1 2 3 15 16 2 28
1 2 3 17 16 2 28
1 2 5 2 16 2 28
1 2 5 4 5 2 28
1 2 5 4 8 2 28
1 2 5 4 10 2 28
1 2 5 4 10 6 28
1 2 5 4 12 2 28
1 2 5 4 12 6 28
1 2 5 9 16 2 28
1 2 5 11 16 2 28
1 2 5 13 16 2 28
1 2 5 15 16 2 28
1 2 5 17 16 2 28
1 2 8 2 16 2 28
1 2 8 4 5 2 28
1 2 8 4 10 2 28
1 2 8 4 12 2 28
1 2 8 4 12 6 28
1 2 8 9 16 2 28
1 2 8 11 16 2 28
1 2 8 13 16 2 28
1 2 8 15 16 2 28
1 2 8 17 16 2 28
1 2 10 4 16 2 28
1 2 10 4 16 6 28
1 2 12 4 14 2 28
1 2 12 4 16 2 28
1 2 12 4 16 6 28
1 2 14 2 16 9 28
1 2 14 2 16 13 28
1 2 14 2 16 15 28
1 2 14 6 16 13 28
1 2 14 6 16 17 28
1 2 14 4 5 2 28
1 2 14 4 5 6 28
1 2 14 4 8 2 28
1 2 14 4 8 6 28
1 2 14 4 16 2 28
1 2 14 4 16 17 28
1 2 14 13 16 2 28
1 2 14 15 16 2 28
1 2 14 15 16 4 28
1 2 14 17 16 6 28
1 2 14 17 16 4 28
1 2 14 17 16 11 28
1 2 16 4 5 2 28
1 2 16 4 5 6 28
1 2 16 4 8 2 28
1 2 16 4 8 6 28
1 2 16 4 10 2 28
1 2 16 4 10 6 28
1 2 16 4 12 2 28
1 2 16 4 12 6 28
1 2 16 4 14 2 28
1 2 16 4 16 2 28
3 2 1 2 8 2 28
3 2 1 2 10 2 28
3 2 1 2 12 2 28
3 2 1 6 1 17 28
3 2 1 4 1 17 28
3 2 1 9 1 17 28
3 2 1 9 8 2 28
3 2 1 9 10 2 28
3 2 1 9 12 2 28
3 2 1 9 12 6 28
3 2 1 9 12 4 28
3 2 1 9 14 6 28
3 2 1 9 14 4 28
3 2 1 11 8 2 28
3 2 1 11 10 2 28
3 2 1 11 12 2 28
3 2 1 13 8 2 28
3 2 1 13 10 2 28
3 2 1 13 12 2 28
3 2 1 15 8 2 28
3 2 1 15 8 17 28
3 2 1 15 10 2 28
3 2 1 15 12 2 28
3 2 1 15 12 17 28
3 2 1 15 14 17 28
3 2 1 17 8 2 28
3 2 1 17 10 2 28
3 2 1 17 12 2 28
3 2 3 9 8 2 28
3 2 3 9 10 2 28
3 2 3 9 12 2 28
3 2 3 9 12 6 28
3 2 3 9 12 4 28
3 2 3 9 14 6 28
3 2 3 9 14 4 28
3 2 3 11 8 2 28
3 2 3 11 10 2 28
3 2 3 11 12 2 28
3 2 3 13 8 2 28
3 2 3 13 10 2 28
3 2 3 13 12 2 28
3 2 3 15 8 2 28
3 2 3 15 10 2 28
3 2 3 15 12 2 28
3 2 3 15 12 17 28
3 2 3 15 16 17 28
3 2 3 17 8 2 28
3 2 3 17 10 2 28
3 2 3 17 12 2 28
3 2 5 2 1 4 28
3 2 5 2 1 11 28
3 2 5 2 1 13 28
3 2 5 2 3 11 28
3 2 5 2 3 13 28
3 2 5 2 12 2 28
3 2 5 6 1 11 28
3 2 5 6 1 13 28
3 2 5 6 3 13 28
3 2 5 4 1 4 28
3 2 5 4 1 9 28
3 2 5 4 1 11 28
3 2 5 4 1 13 28
3 2 5 4 3 11 28
3 2 5 4 3 13 28
3 2 5 9 1 4 28
3 2 5 9 1 9 28
3 2 5 9 1 11 28
3 2 5 9 1 13 28
3 2 5 9 3 13 28
3 2 5 9 12 2 28
3 2 5 9 12 6 28
3 2 5 9 12 4 28
3 2 5 9 14 6 28
3 2 5 9 14 4 28
3 2 5 11 1 17 28
3 2 5 11 3 17 28
3 2 5 11 12 2 28
3 2 5 13 1 15 28
3 2 5 13 1 17 28
3 2 5 13 3 17 28
3 2 5 13 12 2 28
3 2 5 15 1 4 28
3 2 5 15 1 9 28
3 2 5 15 1 17 28
3 2 5 15 3 4 28
3 2 5 15 3 9 28
3 2 5 15 12 2 28
3 2 5 15 16 17 28
3 2 5 17 1 4 28
3 2 5 17 1 9 28
3 2 5 17 1 11 28
3 2 5 17 1 13 28
3 2 5 17 1 15 28
3 2 5 17 1 17 28
3 2 5 17 3 4 28
3 2 5 17 3 9 28
3 2 5 17 3 11 28
3 2 5 17 3 13 28
3 2 5 17 12 2 28
3 2 8 2 1 17 28
3 2 8 6 1 17 28
3 2 8 4 1 17 28
3 2 8 9 1 17 28
3 2 8 9 8 2 28
3 2 8 9 10 2 28
3 2 8 9 12 2 28
3 2 8 9 14 6 28
3 2 8 9 14 4 28
3 2 10 2 1 17 28
3 2 10 2 16 2 28
3 2 10 6 1 17 28
3 2 10 4 1 17 28
3 2 10 9 1 17 28
3 2 10 11 16 2 28
3 2 10 13 16 2 28
3 2 10 15 16 2 28
3 2 10 17 16 2 28
3 2 12 2 1 17 28
3 2 12 6 1 17 28
3 2 12 4 1 17 28
3 2 12 4 8 2 28
3 2 12 4 8 6 28
3 2 12 4 10 2 28
3 2 12 4 12 2 28
3 2 12 9 1 17 28
3 2 12 9 12 2 28
3 2 12 9 14 2 28
3 2 12 9 16 2 28
3 2 12 15 1 17 28
3 2 14 2 1 17 28
3 2 14 2 8 2 28
3 2 14 2 16 9 28
3 2 14 6 1 17 28
3 2 14 6 16 9 28
3 2 14 6 16 13 28
3 2 14 4 1 17 28
3 2 14 4 16 11 28
3 2 14 4 16 13 28
3 2 14 9 1 17 28
3 2 14 9 8 2 28
3 2 14 9 16 6 28
3 2 14 9 16 13 28
3 2 14 9 16 15 28
3 2 14 11 8 2 28
3 2 14 11 16 6 28
3 2 14 11 16 4 28
3 2 14 11 16 15 28
3 2 14 13 8 2 28
3 2 14 13 16 4 28
3 2 14 13 16 9 28
3 2 14 15 1 17 28
3 2 14 15 5 17 28
3 2 14 15 8 2 28
3 2 14 15 16 4 28
3 2 14 15 16 11 28
3 2 14 17 8 2 28
3 2 14 17 16 11 28
3 2 16 2 1 17 28
3 2 16 2 8 2 28
3 2 16 2 10 2 28
3 2 16 6 1 17 28
3 2 16 4 1 17 28
3 2 16 9 1 17 28
3 2 16 9 8 2 28
3 2 16 9 10 2 28
3 2 16 9 12 2 28
3 2 16 9 14 2 28
3 2 16 9 16 2 28
3 2 16 11 8 2 28
3 2 16 11 10 2 28
3 2 16 13 8 2 28
3 2 16 13 10 2 28
3 2 16 15 3 17 28
3 2 16 15 5 17 28
3 2 16 15 8 2 28
3 2 16 15 10 2 28
3 2 16 15 10 17 28
3 2 16 17 8 2 28
3 2 16 17 10 2 28
3 6 1 2 8 2 28
3 6 1 2 10 2 28
3 6 1 2 12 2 28
3 6 1 6 8 2 28
3 6 1 6 10 2 28
3 6 1 6 12 2 28
3 6 1 9 8 2 28
3 6 1 9 8 4 28
3 6 1 9 10 2 28
3 6 1 9 12 2 28
3 6 1 9 12 6 28
3 6 1 9 12 4 28
3 6 1 9 14 6 28
3 6 1 9 14 4 28
3 6 1 11 8 2 28
3 6 1 11 10 2 28
3 6 1 11 12 2 28
3 6 1 13 8 2 28
3 6 1 13 10 2 28
3 6 1 13 12 2 28
3 6 1 15 8 2 28
3 6 1 15 10 2 28
3 6 1 15 12 2 28
3 6 1 17 8 2 28
3 6 1 17 10 2 28
3 6 1 17 12 2 28
3 6 3 9 8 2 28
3 6 3 9 8 4 28
3 6 3 9 10 2 28
3 6 3 9 12 2 28
3 6 3 9 12 6 28
3 6 3 9 12 4 28
3 6 3 9 14 6 28
3 6 3 9 14 4 28
3 6 3 11 8 2 28
3 6 3 11 10 2 28
3 6 3 11 12 2 28
3 6 3 13 8 2 28
3 6 3 13 10 2 28
3 6 3 13 12 2 28
3 6 3 15 8 2 28
3 6 3 15 10 2 28
3 6 3 15 12 2 28
3 6 3 17 8 2 28
3 6 3 17 10 2 28
3 6 3 17 12 2 28
3 6 5 2 8 2 28
3 6 5 2 10 2 28
3 6 5 2 12 2 28
3 6 5 9 8 2 28
3 6 5 9 10 2 28
3 6 5 9 12 2 28
3 6 5 9 12 6 28
3 6 5 9 12 4 28
3 6 5 9 14 6 28
3 6 5 9 14 4 28
3 6 5 11 8 2 28
3 6 5 11 10 2 28
3 6 5 11 12 2 28
3 6 5 13 8 2 28
3 6 5 13 10 2 28
3 6 5 13 12 2 28
3 6 5 15 8 2 28
3 6 5 15 10 2 28
3 6 5 15 12 2 28
3 6 5 17 8 2 28
3 6 5 17 10 2 28
3 6 5 17 12 2 28
3 6 8 9 8 2 28
3 6 8 9 8 6 28
3 6 8 9 10 2 28
3 6 8 9 10 6 28
3 6 8 9 12 2 28
3 6 8 9 12 6 28
3 6 8 9 12 4 28
3 6 8 9 14 6 28
3 6 8 9 14 4 28
3 6 10 2 16 2 28
3 6 10 11 16 2 28
3 6 10 13 16 2 28
3 6 10 15 16 2 28
3 6 10 17 16 2 28
3 6 12 4 8 2 28
3 6 12 4 8 6 28
3 6 12 4 10 2 28
3 6 12 4 12 2 28
3 6 12 9 12 2 28
3 6 12 9 14 2 28
3 6 12 9 16 2 28
3 6 14 2 8 2 28
3 6 14 2 16 9 28
3 6 14 6 16 9 28
3 6 14 6 16 13 28
3 6 14 4 16 11 28
3 6 14 4 16 13 28
3 6 14 9 8 2 28
3 6 14 9 16 6 28
3 6 14 9 16 13 28
3 6 14 9 16 15 28
3 6 14 11 8 2 28
3 6 14 11 16 6 28
3 6 14 11 16 4 28
3 6 14 11 16 15 28
3 6 14 13 8 2 28
3 6 14 13 16 4 28
3 6 14 13 16 9 28
3 6 14 15 8 2 28
3 6 14 15 16 4 28
3 6 14 15 16 11 28
3 6 14 17 8 2 28
3 6 14 17 16 11 28
3 6 16 2 8 2 28
3 6 16 2 10 2 28
3 6 16 9 8 2 28
3 6 16 9 8 4 28
3 6 16 9 10 2 28
3 6 16 9 12 2 28
3 6 16 9 14 2 28
3 6 16 9 16 2 28
3 6 16 11 8 2 28
3 6 16 11 10 2 28
3 6 16 13 8 2 28
3 6 16 13 10 2 28
3 6 16 15 8 2 28
3 6 16 15 10 2 28
3 6 16 17 8 2 28
3 6 16 17 10 2 28
5 2 1 2 14 6 28
5 2 1 6 1 17 28
5 2 1 6 14 6 28
5 2 1 4 1 17 28
5 2 1 9 1 17 28
5 2 1 9 10 6 28
5 2 1 9 10 4 28
5 2 1 11 14 6 28
5 2 1 11 16 4 28
5 2 1 11 16 9 28
5 2 1 13 14 6 28
5 2 1 15 8 17 28
5 2 1 15 12 17 28
5 2 1 15 14 6 28
5 2 1 15 14 17 28
5 2 1 17 14 6 28
5 2 3 2 14 6 28
5 2 3 6 14 6 28
5 2 3 11 14 6 28
5 2 3 11 16 4 28
5 2 3 11 16 9 28
5 2 3 13 14 6 28
5 2 3 15 12 17 28
5 2 3 15 14 6 28
5 2 3 15 16 17 28
5 2 3 17 14 6 28
5 2 5 6 1 6 28
5 2 5 6 1 4 28
5 2 5 6 1 9 28
5 2 5 6 1 11 28
5 2 5 6 1 13 28
5 2 5 6 3 4 28
5 2 5 6 3 9 28
5 2 5 6 3 11 28
5 2 5 6 3 13 28
5 2 5 6 14 6 28
5 2 5 4 1 4 28
5 2 5 4 1 9 28
5 2 5 4 1 11 28
5 2 5 4 1 13 28
5 2 5 4 3 11 28
5 2 5 4 3 13 28
5 2 5 11 1 17 28
5 2 5 11 3 17 28
5 2 5 11 14 6 28
5 2 5 11 16 4 28
5 2 5 11 16 9 28
5 2 5 13 1 15 28
5 2 5 13 1 17 28
5 2 5 13 3 17 28
5 2 5 13 14 6 28
5 2 5 15 1 17 28
5 2 5 15 3 4 28
5 2 5 15 14 6 28
5 2 5 15 16 17 28
5 2 5 17 1 11 28
5 2 5 17 1 13 28
5 2 5 17 1 15 28
5 2 5 17 1 17 28
5 2 5 17 3 4 28
5 2 5 17 3 11 28
5 2 5 17 3 13 28
5 2 5 17 14 6 28
5 2 8 6 1 17 28
5 2 8 4 1 17 28
5 2 8 9 1 17 28
5 2 8 9 10 2 28
5 2 8 9 12 2 28
5 2 8 11 16 4 28
5 2 8 11 16 9 28
5 2 10 6 1 17 28
5 2 10 4 1 17 28
5 2 10 9 1 17 28
5 2 10 9 12 6 28
5 2 10 9 14 6 28
5 2 10 9 14 4 28
5 2 10 11 1 6 28
5 2 10 11 1 4 28
5 2 10 11 1 9 28
5 2 12 2 16 2 28
5 2 12 6 1 17 28
5 2 12 4 1 17 28
5 2 12 9 1 17 28
5 2 12 9 10 2 28
5 2 12 9 12 2 28
5 2 12 9 14 15 28
5 2 12 9 14 17 28
5 2 12 9 16 15 28
5 2 12 9 16 17 28
5 2 12 11 1 6 28
5 2 12 11 1 4 28
5 2 12 11 1 9 28
5 2 12 13 14 2 28
5 2 12 13 16 2 28
5 2 12 15 1 17 28
5 2 12 15 14 2 28
5 2 12 15 16 2 28
5 2 12 17 14 2 28
5 2 12 17 16 2 28
5 2 14 6 1 17 28
5 2 14 4 1 17 28
5 2 14 9 1 17 28
5 2 14 9 14 6 28
5 2 14 11 1 6 28
5 2 14 11 1 4 28
5 2 14 11 1 9 28
5 2 14 15 1 17 28
5 2 14 15 5 17 28
5 2 16 2 12 2 28
5 2 16 6 1 17 28
5 2 16 4 1 17 28
5 2 16 9 1 17 28
5 2 16 9 12 6 28
5 2 16 9 12 4 28
5 2 16 11 1 6 28
5 2 16 11 1 4 28
5 2 16 11 1 9 28
5 2 16 11 12 2 28
5 2 16 11 14 2 28
5 2 16 11 16 2 28
5 2 16 13 12 2 28
5 2 16 13 14 2 28
5 2 16 13 16 2 28
5 2 16 15 3 17 28
5 2 16 15 5 17 28
5 2 16 15 10 17 28
5 2 16 15 12 2 28
5 2 16 15 14 2 28
5 2 16 15 16 2 28
5 2 16 17 12 2 28
5 2 16 17 14 2 28
5 2 16 17 16 2 28
5 6 1 2 10 6 28
5 6 1 2 12 6 28
5 6 1 2 14 6 28
5 6 1 6 10 6 28
5 6 1 6 12 6 28
5 6 1 6 14 6 28
5 6 1 4 1 11 28
5 6 1 4 1 13 28
5 6 1 11 1 17 28
5 6 1 11 10 6 28
5 6 1 11 12 6 28
5 6 1 11 14 6 28
5 6 1 11 14 4 28
5 6 1 11 14 9 28
5 6 1 11 16 4 28
5 6 1 11 16 9 28
5 6 1 13 10 6 28
5 6 1 13 12 6 28
5 6 1 13 14 6 28
5 6 1 15 1 4 28
5 6 1 15 1 9 28
5 6 1 15 8 17 28
5 6 1 15 10 6 28
5 6 1 15 12 6 28
5 6 1 15 14 6 28
5 6 1 17 1 4 28
5 6 1 17 1 9 28
5 6 1 17 1 11 28
5 6 1 17 10 6 28
5 6 1 17 12 6 28
5 6 1 17 14 6 28
5 6 3 2 10 6 28
5 6 3 2 12 6 28
5 6 3 2 14 6 28
5 6 3 6 10 6 28
5 6 3 6 12 6 28
5 6 3 6 14 6 28
5 6 3 11 10 6 28
5 6 3 11 12 6 28
5 6 3 11 14 6 28
5 6 3 11 14 4 28
5 6 3 11 14 9 28
5 6 3 11 16 4 28
5 6 3 11 16 9 28
5 6 3 13 10 6 28
5 6 3 13 12 6 28
5 6 3 13 14 6 28
5 6 3 15 8 17 28
5 6 3 15 10 6 28
5 6 3 15 12 6 28
5 6 3 15 12 17 28
5 6 3 15 14 6 28
5 6 3 17 10 6 28
5 6 3 17 12 6 28
5 6 3 17 14 6 28
5 6 5 2 1 4 28
5 6 5 2 1 9 28
5 6 5 2 1 11 28
5 6 5 2 14 6 28
5 6 5 2 16 6 28
5 6 5 11 10 6 28
5 6 5 11 12 6 28
5 6 5 11 14 6 28
5 6 5 11 14 4 28
5 6 5 11 14 9 28
5 6 5 11 16 4 28
5 6 5 11 16 9 28
5 6 5 13 1 9 28
5 6 5 13 1 11 28
5 6 5 13 1 13 28
5 6 5 13 3 9 28
5 6 5 13 10 6 28
5 6 5 13 12 6 28
5 6 5 13 14 6 28
5 6 5 15 10 6 28
5 6 5 15 10 17 28
5 6 5 15 12 6 28
5 6 5 15 12 17 28
5 6 5 15 14 6 28
5 6 5 17 10 6 28
5 6 5 17 12 6 28
5 6 5 17 14 6 28
5 6 8 2 1 13 28
5 6 8 2 1 15 28
5 6 8 2 3 13 28
5 6 8 2 3 15 28
5 6 8 2 5 13 28
5 6 8 2 5 15 28
5 6 8 2 14 6 28
5 6 8 6 1 13 28
5 6 8 6 1 15 28
5 6 8 6 3 13 28
5 6 8 6 3 15 28
5 6 8 6 5 13 28
5 6 8 6 5 15 28
5 6 8 6 14 6 28
5 6 8 4 1 9 28
5 6 8 4 1 11 28
5 6 8 4 1 13 28
5 6 8 4 3 13 28
5 6 8 4 3 15 28
5 6 8 4 5 9 28
5 6 8 4 5 13 28
5 6 8 4 5 15 28
5 6 8 9 1 9 28
5 6 8 9 1 11 28
5 6 8 9 1 13 28
5 6 8 9 3 9 28
5 6 8 9 3 11 28
5 6 8 9 3 13 28
5 6 8 9 3 15 28
5 6 8 9 5 13 28
5 6 8 9 5 15 28
5 6 8 11 14 6 28
5 6 8 11 14 4 28
5 6 8 11 14 9 28
5 6 8 11 16 4 28
5 6 8 11 16 9 28
5 6 8 13 1 13 28
5 6 8 13 1 15 28
5 6 8 13 1 17 28
5 6 8 13 14 6 28
5 6 8 15 1 4 28
5 6 8 15 1 9 28
5 6 8 15 3 17 28
5 6 8 15 12 17 28
5 6 8 15 14 6 28
5 6 8 15 14 17 28
5 6 8 17 1 4 28
5 6 8 17 1 9 28
5 6 8 17 1 11 28
5 6 8 17 1 13 28
5 6 8 17 1 15 28
5 6 8 17 1 17 28
5 6 8 17 5 9 28
5 6 8 17 14 6 28
5 6 10 4 1 9 28
5 6 10 4 1 11 28
5 6 10 4 1 13 28
5 6 10 11 1 17 28
5 6 10 11 10 6 28
5 6 10 11 12 6 28
5 6 10 11 12 17 28
5 6 10 11 14 6 28
5 6 10 11 14 17 28
5 6 10 11 16 4 28
5 6 10 11 16 9 28
5 6 10 11 16 11 28
5 6 10 11 16 13 28
5 6 10 11 16 15 28
5 6 10 11 16 17 28
5 6 10 15 1 4 28
5 6 10 15 1 9 28
5 6 10 15 3 17 28
5 6 10 15 5 17 28
5 6 10 15 14 17 28
5 6 10 17 1 4 28
5 6 10 17 1 9 28
5 6 10 17 1 11 28
5 6 12 2 14 4 28
5 6 12 2 14 11 28
5 6 12 2 14 15 28
5 6 12 2 16 2 28
5 6 12 6 14 15 28
5 6 12 4 1 9 28
5 6 12 4 1 11 28
5 6 12 4 1 13 28
5 6 12 9 14 15 28
5 6 12 9 14 17 28
5 6 12 9 16 15 28
5 6 12 9 16 17 28
5 6 12 11 1 17 28
5 6 12 11 10 2 28
5 6 12 11 12 2 28
5 6 12 11 14 6 28
5 6 12 11 16 6 28
5 6 12 13 10 2 28
5 6 12 13 12 2 28
5 6 12 13 14 6 28
5 6 12 13 16 6 28
5 6 12 15 1 4 28
5 6 12 15 1 9 28
5 6 12 15 5 17 28
5 6 12 15 8 17 28
5 6 12 15 10 2 28
5 6 12 15 12 2 28
5 6 12 15 14 4 28
5 6 12 17 1 4 28
5 6 12 17 1 9 28
5 6 12 17 1 11 28
5 6 12 17 10 2 28
5 6 12 17 12 2 28
5 6 12 17 14 4 28
5 6 12 17 14 11 28
5 6 14 4 1 9 28
5 6 14 4 1 11 28
5 6 14 4 1 13 28
5 6 14 9 10 6 28
5 6 14 9 10 4 28
5 6 14 9 12 6 28
5 6 14 9 14 6 28
5 6 14 11 1 17 28
5 6 14 15 1 4 28
5 6 14 15 1 9 28
5 6 14 15 5 17 28
5 6 14 15 10 17 28
5 6 14 17 1 4 28
5 6 14 17 1 9 28
5 6 14 17 1 11 28
5 6 16 2 10 6 28
5 6 16 2 12 2 28
5 6 16 6 10 6 28
5 6 16 4 1 9 28
5 6 16 4 1 11 28
5 6 16 4 1 13 28
5 6 16 11 1 17 28
5 6 16 11 10 6 28
5 6 16 11 12 2 28
5 6 16 11 14 2 28
5 6 16 11 16 2 28
5 6 16 13 10 6 28
5 6 16 13 12 2 28
5 6 16 13 14 2 28
5 6 16 13 16 2 28
